country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Mexico,2007,female,5-14 years,53,11546073,0.46,Mexico2007,,"1,052,696,282,279",10496,Generation Z
Mexico,2008,male,75+ years,145,1101082,13.17,Mexico2008,,"1,109,989,038,339",10864,Silent
Mexico,2008,male,25-34 years,959,9582642,10.01,Mexico2008,,"1,109,989,038,339",10864,Generation X
Mexico,2008,male,55-74 years,457,4918339,9.29,Mexico2008,,"1,109,989,038,339",10864,Silent
Mexico,2008,male,15-24 years,997,10909870,9.14,Mexico2008,,"1,109,989,038,339",10864,Millenials
Mexico,2008,male,35-54 years,1113,12193540,9.13,Mexico2008,,"1,109,989,038,339",10864,Boomers
Mexico,2008,female,15-24 years,325,10559325,3.08,Mexico2008,,"1,109,989,038,339",10864,Millenials
Mexico,2008,female,25-34 years,176,9612896,1.83,Mexico2008,,"1,109,989,038,339",10864,Generation X
Mexico,2008,female,35-54 years,213,12936391,1.65,Mexico2008,,"1,109,989,038,339",10864,Boomers
Mexico,2008,female,55-74 years,60,5270209,1.14,Mexico2008,,"1,109,989,038,339",10864,Silent
Mexico,2008,male,5-14 years,111,11956461,0.93,Mexico2008,,"1,109,989,038,339",10864,Generation Z
Mexico,2008,female,75+ years,13,1565132,0.83,Mexico2008,,"1,109,989,038,339",10864,Silent
Mexico,2008,female,5-14 years,73,11564700,0.63,Mexico2008,,"1,109,989,038,339",10864,Generation Z
Mexico,2009,male,75+ years,163,1144924,14.24,Mexico2009,,"900,045,362,045",8651,Silent
Mexico,2009,male,25-34 years,985,9636154,10.22,Mexico2009,,"900,045,362,045",8651,Generation X
Mexico,2009,male,35-54 years,1271,12663131,10.04,Mexico2009,,"900,045,362,045",8651,Boomers
Mexico,2009,male,55-74 years,497,5132854,9.68,Mexico2009,,"900,045,362,045",8651,Silent
Mexico,2009,male,15-24 years,1032,11057116,9.33,Mexico2009,,"900,045,362,045",8651,Millenials
Mexico,2009,female,15-24 years,359,10695396,3.36,Mexico2009,,"900,045,362,045",8651,Millenials
Mexico,2009,female,25-34 years,212,9636739,2.2,Mexico2009,,"900,045,362,045",8651,Generation X
Mexico,2009,female,35-54 years,234,13420062,1.74,Mexico2009,,"900,045,362,045",8651,Boomers
Mexico,2009,female,55-74 years,74,5495711,1.35,Mexico2009,,"900,045,362,045",8651,Silent
Mexico,2009,male,5-14 years,109,11979752,0.91,Mexico2009,,"900,045,362,045",8651,Generation Z
Mexico,2009,female,5-14 years,81,11560068,0.7,Mexico2009,,"900,045,362,045",8651,Generation Z
Mexico,2009,female,75+ years,6,1622435,0.37,Mexico2009,,"900,045,362,045",8651,Silent
Mexico,2010,male,75+ years,165,1187437,13.9,Mexico2010,0.746,"1,057,801,282,051",9991,Silent
Mexico,2010,male,25-34 years,936,9704369,9.65,Mexico2010,0.746,"1,057,801,282,051",9991,Generation X
Mexico,2010,male,15-24 years,1074,11192708,9.6,Mexico2010,0.746,"1,057,801,282,051",9991,Millenials
Mexico,2010,male,35-54 years,1191,13117850,9.08,Mexico2010,0.746,"1,057,801,282,051",9991,Generation X
Mexico,2010,male,55-74 years,483,5353293,9.02,Mexico2010,0.746,"1,057,801,282,051",9991,Silent
Mexico,2010,female,15-24 years,350,10827976,3.23,Mexico2010,0.746,"1,057,801,282,051",9991,Millenials
Mexico,2010,female,25-34 years,177,9676184,1.83,Mexico2010,0.746,"1,057,801,282,051",9991,Generation X
Mexico,2010,female,35-54 years,231,13887708,1.66,Mexico2010,0.746,"1,057,801,282,051",9991,Generation X
Mexico,2010,female,55-74 years,62,5735458,1.08,Mexico2010,0.746,"1,057,801,282,051",9991,Silent
Mexico,2010,male,5-14 years,109,11983471,0.91,Mexico2010,0.746,"1,057,801,282,051",9991,Generation Z
Mexico,2010,female,5-14 years,73,11534311,0.63,Mexico2010,0.746,"1,057,801,282,051",9991,Generation Z
Mexico,2010,female,75+ years,7,1675096,0.42,Mexico2010,0.746,"1,057,801,282,051",9991,Silent
Mexico,2011,male,75+ years,156,1236980,12.61,Mexico2011,0.748,"1,180,489,563,964",10965,Silent
Mexico,2011,male,15-24 years,1308,11318362,11.56,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,male,25-34 years,1024,9792087,10.46,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,male,35-54 years,1326,13558864,9.78,Mexico2011,0.748,"1,180,489,563,964",10965,Generation X
Mexico,2011,male,55-74 years,533,5562736,9.58,Mexico2011,0.748,"1,180,489,563,964",10965,Boomers
Mexico,2011,female,15-24 years,439,10955599,4.01,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,female,25-34 years,225,9731711,2.31,Mexico2011,0.748,"1,180,489,563,964",10965,Millenials
Mexico,2011,female,35-54 years,222,14331297,1.55,Mexico2011,0.748,"1,180,489,563,964",10965,Generation X
Mexico,2011,female,55-74 years,72,5967658,1.21,Mexico2011,0.748,"1,180,489,563,964",10965,Boomers
Mexico,2011,male,5-14 years,140,11975964,1.17,Mexico2011,0.748,"1,180,489,563,964",10965,Generation Z
Mexico,2011,female,5-14 years,107,11496698,0.93,Mexico2011,0.748,"1,180,489,563,964",10965,Generation Z
Mexico,2011,female,75+ years,6,1727144,0.35,Mexico2011,0.748,"1,180,489,563,964",10965,Silent
Mexico,2012,male,75+ years,170,1283320,13.25,Mexico2012,0.754,"1,201,090,018,604",10982,Silent
Mexico,2012,male,15-24 years,1251,11427075,10.95,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,male,25-34 years,1013,9890969,10.24,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,male,35-54 years,1264,13980301,9.04,Mexico2012,0.754,"1,201,090,018,604",10982,Generation X
Mexico,2012,male,55-74 years,509,5778173,8.81,Mexico2012,0.754,"1,201,090,018,604",10982,Boomers
Mexico,2012,female,15-24 years,407,11076558,3.67,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,female,25-34 years,214,9801779,2.18,Mexico2012,0.754,"1,201,090,018,604",10982,Millenials
Mexico,2012,female,35-54 years,258,14755637,1.75,Mexico2012,0.754,"1,201,090,018,604",10982,Generation X
Mexico,2012,female,55-74 years,85,6214623,1.37,Mexico2012,0.754,"1,201,090,018,604",10982,Boomers
Mexico,2012,male,5-14 years,123,11945793,1.03,Mexico2012,0.754,"1,201,090,018,604",10982,Generation Z
Mexico,2012,female,5-14 years,79,11441953,0.69,Mexico2012,0.754,"1,201,090,018,604",10982,Generation Z
Mexico,2012,female,75+ years,8,1772584,0.45,Mexico2012,0.754,"1,201,090,018,604",10982,Silent
Mexico,2013,male,75+ years,161,1328764,12.12,Mexico2013,0.755,"1,274,443,078,609",11478,Silent
Mexico,2013,male,25-34 years,1151,10000769,11.51,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,male,15-24 years,1220,11520698,10.59,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,male,35-54 years,1469,14385858,10.21,Mexico2013,0.755,"1,274,443,078,609",11478,Generation X
Mexico,2013,male,55-74 years,565,5999782,9.42,Mexico2013,0.755,"1,274,443,078,609",11478,Boomers
Mexico,2013,female,15-24 years,392,11186604,3.5,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,female,25-34 years,212,9885421,2.14,Mexico2013,0.755,"1,274,443,078,609",11478,Millenials
Mexico,2013,female,35-54 years,263,15162201,1.73,Mexico2013,0.755,"1,274,443,078,609",11478,Generation X
Mexico,2013,female,55-74 years,94,6474009,1.45,Mexico2013,0.755,"1,274,443,078,609",11478,Boomers
Mexico,2013,female,75+ years,16,1815829,0.88,Mexico2013,0.755,"1,274,443,078,609",11478,Silent
Mexico,2013,male,5-14 years,102,11898580,0.86,Mexico2013,0.755,"1,274,443,078,609",11478,Generation Z
Mexico,2013,female,5-14 years,66,11378193,0.58,Mexico2013,0.755,"1,274,443,078,609",11478,Generation Z
Mexico,2014,male,75+ years,177,1376264,12.86,Mexico2014,0.756,"1,314,385,330,073",11663,Silent
Mexico,2014,male,15-24 years,1334,11603241,11.5,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,male,25-34 years,1140,10118932,11.27,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,male,35-54 years,1558,14784480,10.54,Mexico2014,0.756,"1,314,385,330,073",11663,Generation X
Mexico,2014,male,55-74 years,612,6228708,9.83,Mexico2014,0.756,"1,314,385,330,073",11663,Boomers
Mexico,2014,female,15-24 years,416,11280468,3.69,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,female,25-34 years,271,9978692,2.72,Mexico2014,0.756,"1,314,385,330,073",11663,Millenials
Mexico,2014,female,35-54 years,333,15556091,2.14,Mexico2014,0.756,"1,314,385,330,073",11663,Generation X
Mexico,2014,female,55-74 years,91,6743397,1.35,Mexico2014,0.756,"1,314,385,330,073",11663,Boomers
Mexico,2014,male,5-14 years,129,11844045,1.09,Mexico2014,0.756,"1,314,385,330,073",11663,Generation Z
Mexico,2014,female,5-14 years,109,11316008,0.96,Mexico2014,0.756,"1,314,385,330,073",11663,Generation Z
Mexico,2014,female,75+ years,8,1862263,0.43,Mexico2014,0.756,"1,314,385,330,073",11663,Silent
Mexico,2015,male,25-34 years,1195,10243158,11.67,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,male,15-24 years,1347,11676480,11.54,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,male,75+ years,163,1427654,11.42,Mexico2015,,"1,169,622,672,463",10228,Silent
Mexico,2015,male,35-54 years,1560,15181008,10.28,Mexico2015,,"1,169,622,672,463",10228,Generation X
Mexico,2015,male,55-74 years,584,6465941,9.03,Mexico2015,,"1,169,622,672,463",10228,Boomers
Mexico,2015,female,15-24 years,484,11354811,4.26,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,female,25-34 years,267,10079012,2.65,Mexico2015,,"1,169,622,672,463",10228,Millenials
Mexico,2015,female,35-54 years,303,15940497,1.9,Mexico2015,,"1,169,622,672,463",10228,Generation X
Mexico,2015,female,55-74 years,88,7021916,1.25,Mexico2015,,"1,169,622,672,463",10228,Boomers
Mexico,2015,male,5-14 years,137,11790898,1.16,Mexico2015,,"1,169,622,672,463",10228,Generation Z
Mexico,2015,female,5-14 years,95,11261292,0.84,Mexico2015,,"1,169,622,672,463",10228,Generation Z
Mexico,2015,female,75+ years,11,1915217,0.57,Mexico2015,,"1,169,622,672,463",10228,Silent
United States,1985,male,75+ years,2177,4064000,53.57,United States1985,0.841,"4,346,734,000,000",19693,G.I. Generation
United States,1985,male,55-74 years,5302,17971000,29.5,United States1985,0.841,"4,346,734,000,000",19693,G.I. Generation
United States,1985,male,25-34 years,5134,20986000,24.46,United States1985,0.841,"4,346,734,000,000",19693,Boomers
United States,1985,male,35-54 years,6053,26589000,22.77,United States1985,0.841,"4,346,734,000,000",19693,Silent
United States,1985,male,15-24 years,4267,19962000,21.38,United States1985,0.841,"4,346,734,000,000",19693,Generation X
United States,1985,female,35-54 years,2105,27763000,7.58,United States1985,0.841,"4,346,734,000,000",19693,Silent
United States,1985,female,55-74 years,1568,21366000,7.34,United States1985,0.841,"4,346,734,000,000",19693,G.I. Generation
United States,1985,female,75+ years,466,7469000,6.24,United States1985,0.841,"4,346,734,000,000",19693,G.I. Generation
United States,1985,female,25-34 years,1242,21041000,5.9,United States1985,0.841,"4,346,734,000,000",19693,Boomers
United States,1985,female,15-24 years,854,19589000,4.36,United States1985,0.841,"4,346,734,000,000",19693,Generation X
United States,1985,male,5-14 years,205,17370000,1.18,United States1985,0.841,"4,346,734,000,000",19693,Generation X
United States,1985,female,5-14 years,73,16553000,0.44,United States1985,0.841,"4,346,734,000,000",19693,Generation X
United States,1986,male,75+ years,2340,4178000,56.01,United States1986,,"4,590,155,000,000",20588,G.I. Generation
United States,1986,male,55-74 years,5500,18101000,30.39,United States1986,,"4,590,155,000,000",20588,G.I. Generation
United States,1986,male,25-34 years,5450,21393000,25.48,United States1986,,"4,590,155,000,000",20588,Boomers
United States,1986,male,35-54 years,6450,27363000,23.57,United States1986,,"4,590,155,000,000",20588,Silent
United States,1986,male,15-24 years,4276,19715000,21.69,United States1986,,"4,590,155,000,000",20588,Generation X
United States,1986,female,35-54 years,2299,28520000,8.06,United States1986,,"4,590,155,000,000",20588,Silent
United States,1986,female,55-74 years,1696,21455000,7.9,United States1986,,"4,590,155,000,000",20588,G.I. Generation
United States,1986,female,75+ years,521,7669000,6.79,United States1986,,"4,590,155,000,000",20588,G.I. Generation
United States,1986,female,25-34 years,1261,21391000,5.9,United States1986,,"4,590,155,000,000",20588,Boomers
United States,1986,female,15-24 years,844,19313000,4.37,United States1986,,"4,590,155,000,000",20588,Generation X
United States,1986,male,5-14 years,199,17338000,1.15,United States1986,,"4,590,155,000,000",20588,Generation X
United States,1986,female,5-14 years,56,16517000,0.34,United States1986,,"4,590,155,000,000",20588,Generation X
United States,1987,male,75+ years,2532,4295000,58.95,United States1987,,"4,870,217,000,000",21631,G.I. Generation
United States,1987,male,55-74 years,5482,18190000,30.14,United States1987,,"4,870,217,000,000",21631,G.I. Generation
United States,1987,male,25-34 years,5370,21670000,24.78,United States1987,,"4,870,217,000,000",21631,Boomers
United States,1987,male,35-54 years,6569,28222000,23.28,United States1987,,"4,870,217,000,000",21631,Silent
United States,1987,male,15-24 years,4109,19327000,21.26,United States1987,,"4,870,217,000,000",21631,Generation X
United States,1987,female,35-54 years,2270,29359000,7.73,United States1987,,"4,870,217,000,000",21631,Silent
United States,1987,female,55-74 years,1596,21497000,7.42,United States1987,,"4,870,217,000,000",21631,G.I. Generation
United States,1987,female,75+ years,504,7872000,6.4,United States1987,,"4,870,217,000,000",21631,G.I. Generation
United States,1987,female,25-34 years,1285,21645000,5.94,United States1987,,"4,870,217,000,000",21631,Boomers
United States,1987,female,15-24 years,815,18925000,4.31,United States1987,,"4,870,217,000,000",21631,Generation X
United States,1987,male,5-14 years,199,17486000,1.14,United States1987,,"4,870,217,000,000",21631,Generation X
United States,1987,female,5-14 years,52,16660000,0.31,United States1987,,"4,870,217,000,000",21631,Generation X
United States,1988,male,75+ years,2548,4409000,57.79,United States1988,,"5,252,629,000,000",23103,G.I. Generation
United States,1988,male,55-74 years,5198,18235000,28.51,United States1988,,"5,252,629,000,000",23103,G.I. Generation
United States,1988,male,25-34 years,5463,21853000,25,United States1988,,"5,252,629,000,000",23103,Boomers
United States,1988,male,35-54 years,6528,29147000,22.4,United States1988,,"5,252,629,000,000",23103,Silent
United States,1988,male,15-24 years,4143,18897000,21.92,United States1988,,"5,252,629,000,000",23103,Generation X
United States,1988,female,35-54 years,2209,30281000,7.3,United States1988,,"5,252,629,000,000",23103,Silent
United States,1988,female,55-74 years,1504,21491000,7,United States1988,,"5,252,629,000,000",23103,G.I. Generation
United States,1988,female,75+ years,519,8062000,6.44,United States1988,,"5,252,629,000,000",23103,G.I. Generation
United States,1988,female,25-34 years,1247,21822000,5.71,United States1988,,"5,252,629,000,000",23103,Boomers
United States,1988,female,15-24 years,786,18501000,4.25,United States1988,,"5,252,629,000,000",23103,Generation X
United States,1988,male,5-14 years,181,17751000,1.02,United States1988,,"5,252,629,000,000",23103,Generation X
United States,1988,female,5-14 years,62,16904000,0.37,United States1988,,"5,252,629,000,000",23103,Generation X
United States,1989,male,75+ years,2462,4541000,54.22,United States1989,,"5,657,693,000,000",24654,G.I. Generation
United States,1989,male,55-74 years,5185,18295000,28.34,United States1989,,"5,657,693,000,000",24654,G.I. Generation
United States,1989,male,25-34 years,5339,21943000,24.33,United States1989,,"5,657,693,000,000",24654,Boomers
United States,1989,male,35-54 years,6814,30135000,22.61,United States1989,,"5,657,693,000,000",24654,Silent
United States,1989,male,15-24 years,4106,18459000,22.24,United States1989,,"5,657,693,000,000",24654,Generation X
United States,1989,female,35-54 years,2159,31264000,6.91,United States1989,,"5,657,693,000,000",24654,Silent
United States,1989,female,55-74 years,1432,21480000,6.67,United States1989,,"5,657,693,000,000",24654,G.I. Generation
United States,1989,female,75+ years,491,8262000,5.94,United States1989,,"5,657,693,000,000",24654,G.I. Generation
United States,1989,female,25-34 years,1226,21892000,5.6,United States1989,,"5,657,693,000,000",24654,Boomers
United States,1989,female,15-24 years,764,18055000,4.23,United States1989,,"5,657,693,000,000",24654,Generation X
United States,1989,male,5-14 years,184,18010000,1.02,United States1989,,"5,657,693,000,000",24654,Generation X
United States,1989,female,5-14 years,56,17151000,0.33,United States1989,,"5,657,693,000,000",24654,Generation X
United States,1990,male,75+ years,2653,4585900,57.85,United States1990,0.859,"5,979,589,000,000",26004,G.I. Generation
United States,1990,male,55-74 years,5109,17861900,28.6,United States1990,0.859,"5,979,589,000,000",26004,G.I. Generation
United States,1990,male,25-34 years,5339,21564300,24.76,United States1990,0.859,"5,979,589,000,000",26004,Boomers
United States,1990,male,35-54 years,7260,30742000,23.62,United States1990,0.859,"5,979,589,000,000",26004,Silent
United States,1990,male,15-24 years,4160,18915400,21.99,United States1990,0.859,"5,979,589,000,000",26004,Generation X
United States,1990,female,55-74 years,1504,21296300,7.06,United States1990,0.859,"5,979,589,000,000",26004,G.I. Generation
United States,1990,female,35-54 years,2175,31749500,6.85,United States1990,0.859,"5,979,589,000,000",26004,Silent
United States,1990,female,75+ years,511,8447400,6.05,United States1990,0.859,"5,979,589,000,000",26004,G.I. Generation
United States,1990,female,25-34 years,1211,21596400,5.61,United States1990,0.859,"5,979,589,000,000",26004,Boomers
United States,1990,female,15-24 years,709,18097900,3.92,United States1990,0.859,"5,979,589,000,000",26004,Generation X
United States,1990,male,5-14 years,195,17970800,1.09,United States1990,0.859,"5,979,589,000,000",26004,Generation X
United States,1990,female,5-14 years,69,17124400,0.4,United States1990,0.859,"5,979,589,000,000",26004,Generation X
United States,1991,male,75+ years,2673,4769000,56.05,United States1991,,"6,174,043,000,000",26503,G.I. Generation
United States,1991,male,55-74 years,4983,17954000,27.75,United States1991,,"6,174,043,000,000",26503,Silent
United States,1991,male,25-34 years,5361,21427000,25.02,United States1991,,"6,174,043,000,000",26503,Boomers
United States,1991,male,35-54 years,7454,31995000,23.3,United States1991,,"6,174,043,000,000",26503,Boomers
United States,1991,male,15-24 years,4073,18609000,21.89,United States1991,,"6,174,043,000,000",26503,Generation X
United States,1991,female,35-54 years,2296,33017000,6.95,United States1991,,"6,174,043,000,000",26503,Boomers
United States,1991,female,55-74 years,1342,21331000,6.29,United States1991,,"6,174,043,000,000",26503,Silent
United States,1991,female,75+ years,511,8705000,5.87,United States1991,,"6,174,043,000,000",26503,G.I. Generation
United States,1991,female,25-34 years,1153,21450000,5.38,United States1991,,"6,174,043,000,000",26503,Boomers
United States,1991,female,15-24 years,678,17790000,3.81,United States1991,,"6,174,043,000,000",26503,Generation X
